Aug. 31,SFU,W
Sep. 1,KST,W
Sep. 6,UCD,W
Sep. 8,LOU,L
Sep. 13,MIA,W
Sep. 15,CON,L
Sep. 20,IND,L
Sep. 22,BAL,W
Sep. 27,NWU,L
Sep. 29,IOW,L
Oct. 6,MIC,L
Oct. 11,OHU,W
Oct. 13,WFU,L
Oct. 18,PSU,L
Oct. 20,RUT,L
Oct. 25,MAR,L
Oct. 27,CMU,W
Nov. 2,OHS,L
