Aug. 30,WAG,L
Sep. 1,SJU,L
Sep. 4,MNM,L
Sep. 8,VER,L
Sep. 11,SHU,W
Sep. 16,QUI,W
Sep. 20,BNT,W
Sep. 22,BWN,L
Sep. 29,YAL,W
Oct. 4,DRX,L
Oct. 6,MER,W
Oct. 11,CWM,L
Oct. 13,JMU,L
Oct. 19,LOB,W
Oct. 20,RID,L
Oct. 25,DEL,L
Oct. 27,TOW,W
Nov. 3,NEA,W
