Aug. 30,IND,W
Sep. 1,MAS,W
Sep. 4,KST,W
Sep. 8,MSU,W
Sep. 9,UCD,W
Sep. 15,OHS,W
Sep. 20,UNC,L
Sep. 27,BOC,W
Sep. 29,PRO,W
Oct. 4,WFU,W
Oct. 6,PSU,W
Oct. 11,UVA,L
Oct. 15,STF,W
Oct. 19,LON,W
Oct. 20,IOW,W
Oct. 24,CWM,L
Oct. 26,DUK,W
Nov. 2,SYR,L
Nov. 7,SYR,?
