Aug. 30,ASU,L
Sep. 6,LEH,L
Sep. 8,CLG,L
Sep. 11,MAR,L
Sep. 15,AMU,L
Sep. 20,LSL,W
Sep. 22,LOB,L
Sep. 27,RID,L
Sep. 29,BUC,L
Oct. 3,MIA,L
Oct. 6,DAV,L
Oct. 11,NEA,L
Oct. 13,GEO,W
Oct. 18,DEL,L
Oct. 20,TMP,W
Oct. 25,DRX,L
Oct. 27,HOF,L
Nov. 1,JMU,L
Nov. 3,CWM,L
