Aug. 30,ALB,W
Sep. 2,MIA,W
Sep. 6,AMU,W
Sep. 8,PSU,W
Sep. 13,RUT,W
Sep. 20,SJU,L
Sep. 27,CAL,W
Oct. 1,PRI,L
Oct. 4,RIC,W
Oct. 6,NEA,W
Oct. 13,CON,L
Oct. 18,TOW,W
Oct. 20,PEN,W
Oct. 25,HOF,W
Oct. 27,DRX,W
Nov. 1,CWM,W
Nov. 3,JMU,W
Nov. 8,JMU,?
