Aug. 30,GEO,L
Sep. 1,BAL,L
Sep. 6,OHU,L
Sep. 8,ASU,L
Sep. 14,MER,W
Sep. 15,LON,L
Sep. 20,SFU,L
Sep. 22,LOC,L
Sep. 27,LSL,L
Sep. 29,MIA,L
Oct. 4,VCU,L
Oct. 6,TOW,W
Oct. 11,MAS,L
Oct. 13,CWM,L
Oct. 18,SLS,W
Oct. 20,WFU,L
Oct. 25,SJU,L
Oct. 27,VIL,L
Nov. 1,RIC,L
