Aug. 30,NEH,W
Sep. 1,RIC,L
Sep. 6,DEL,L
Sep. 8,ODU,L
Sep. 13,JMU,W
Sep. 15,TOW,W
Sep. 19,UCD,L
Sep. 28,BUC,W
Sep. 29,GEO,W
Oct. 5,LEH,W
Oct. 11,HOL,W
Oct. 13,VCU,W
Oct. 19,BOU,W
Oct. 26,CLG,W
Oct. 29,MAR,L
Nov. 2,LAF,W
Nov. 8,HOL,?
