Aug. 30,MAS,W
Sep. 2,BOU,W
Sep. 6,JMU,W
Sep. 8,UVA,L
Sep. 13,CMU,W
Sep. 15,LOU,L
Sep. 20,NWU,L
Sep. 27,IOW,L
Sep. 29,IND,W
Oct. 6,OHU,W
Oct. 11,MIC,L
Oct. 13,STF,L
Oct. 18,RUT,L
Oct. 20,MAR,L
Oct. 25,PSU,W
Oct. 27,KST,W
Nov. 2,MSU,W
Nov. 7,IOW,?
