Aug. 30,SFU,W
Sep. 1,MSU,L
Sep. 4,LOU,L
Sep. 6,TMP,W
Sep. 8,MAI,W
Sep. 13,FRF,L
Sep. 15,SLS,W
Sep. 21,IOW,L
Sep. 22,MIC,L
Sep. 28,OHU,W
Oct. 4,BAL,W
Oct. 6,IND,W
Oct. 11,MIA,W
Oct. 18,CMU,W
Oct. 20,NWU,L
Oct. 25,ASU,W
Oct. 27,OHS,L
Nov. 2,LON,L
