Aug. 30,LON,W
Sep. 1,NEA,L
Sep. 4,HOF,W
Sep. 8,VIL,W
Sep. 13,PEN,W
Sep. 15,RUT,L
Sep. 20,DRX,W
Sep. 22,CWM,L
Sep. 29,LAF,L
Oct. 4,NEH,W
Oct. 6,RID,W
Oct. 11,MAI,W
Oct. 18,ALB,W
Oct. 20,CMB,W
Oct. 25,UML,W
Oct. 27,HOL,W
Nov. 1,VER,W
