Aug. 30,TMP,L
Sep. 6,HOL,L
Sep. 13,LON,L
Sep. 14,DAV,L
Sep. 20,VER,L
Sep. 22,DRT,L
Sep. 25,NEA,L
Sep. 28,MAI,W
Oct. 4,BNT,W
Oct. 6,HOF,L
Oct. 11,RID,L
Oct. 13,SHU,L
Oct. 18,LOB,L
Oct. 20,PRO,L
Oct. 26,FRF,L
Nov. 1,WAG,L
Nov. 3,YAL,L
