Aug. 30,TOW,W
Sep. 1,GEO,W
Sep. 6,LAF,W
Sep. 8,DAV,W
Sep. 13,SFU,W
Sep. 15,LOC,W
Sep. 20,OHU,L
Sep. 22,UNC,L
Sep. 27,MIA,L
Sep. 29,LSL,W
Oct. 4,CMU,W
Oct. 5,MIC,L
Oct. 12,LON,L
Oct. 20,SLS,W
Oct. 25,KST,L
Oct. 27,WFU,L
Nov. 1,BAL,L
Nov. 6,CMU,W
Nov. 7,OHU,?
