Aug. 30,IOW,L
Sep. 1,MIC,L
Sep. 6,PEN,W
Sep. 8,PRI,L
Sep. 15,NWU,L
Sep. 20,BOC,L
Sep. 22,LIB,W
Sep. 27,STF,W
Sep. 29,NEA,W
Oct. 4,LOU,L
Oct. 6,MIA,W
Oct. 11,DUK,L
Oct. 13,MSU,W
Oct. 18,UNC,L
Oct. 20,DAV,W
Oct. 25,SYR,L
Oct. 27,ASU,W
Nov. 1,UVA,L
Nov. 3,RIC,W
Nov. 7,BOC,L
