Sep. 1,DUK,L
Sep. 8,LOB,W
Sep. 10,ODU,L
Sep. 13,VCU,L
Sep. 15,UNC,L
Sep. 22,MNM,W
Sep. 29,VER,W
Oct. 1,LON,L
Oct. 4,JMU,W
Oct. 6,GEO,W
Oct. 11,HOF,W
Oct. 13,DAV,W
Oct. 18,DRX,W
Oct. 20,LAF,W
Oct. 24,LOU,W
Oct. 27,NEA,W
Nov. 1,DEL,L
Nov. 3,TOW,W
Nov. 8,NEA,?
