Aug. 30,OHS,L
Sep. 1,LOU,L
Sep. 6,YAL,W
Sep. 8,DRT,W
Sep. 14,ALB,L
Sep. 16,HVD,L
Sep. 21,SLS,W
Sep. 27,SJU,L
Sep. 29,RIC,L
Oct. 4,NEA,W
Oct. 6,NEH,L
Oct. 11,DAV,W
Oct. 18,LOC,W
Oct. 20,SFU,W
Oct. 25,LSL,W
Oct. 27,BOU,L
Oct. 29,UML,W
Nov. 1,VCU,W
Nov. 3,CON,L
Nov. 8,RIC,?
