Aug. 30,RIC,W
Sep. 1,NEH,W
Sep. 6,BOC,W
Sep. 8,DUK,L
Sep. 11,TOW,W
Sep. 13,UVA,W
Sep. 15,JMU,W
Sep. 20,PSU,W
Sep. 24,PRI,W
Sep. 28,RUT,W
Oct. 3,NWU,W
Oct. 6,CON,W
Oct. 11,IOW,W
Oct. 13,IND,W
Oct. 18,MIC,L
Oct. 20,OHS,W
Oct. 25,MSU,W
Oct. 29,AMU,W
Nov,RUT,W
