Aug. 30,RID,W
Sep. 6,TOW,W
Sep. 13,RIC,L
Sep. 15,GEO,W
Sep. 21,CLG,W
Sep. 22,WAG,W
Sep. 28,HOL,L
Sep. 29,BNT,L
Oct. 5,AMU,L
Oct. 6,LOB,L
Oct. 12,BUC,L
Oct. 13,LOC,L
Oct. 18,LAF,L
Oct. 20,SHU,L
Oct. 23,COR,L
Oct. 27,LSL,L
Nov. 1,SLS,W
Nov. 2,BOU,W
