Aug. 30,SYR,L
Sep. 6,FRF,L
Sep. 8,HOF,W
Sep. 13,BWN,W
Sep. 15,STF,L
Sep. 20,MER,W
Sep. 22,QUI,L
Sep. 27,LON,W
Sep. 29,CWM,L
Oct. 4,ALB,L
Oct. 11,UML,W
Oct. 13,HOL,L
Oct. 18,MAI,L
Oct. 25,NEH,L
Oct. 27,CLG,W
Nov. 1,MNM,L
Nov. 3,DRT,L
