Aug. 30,DEL,L
Aug. 31,MIA,W
Sep. 6,HVD,L
Sep. 13,PRI,L
Sep. 14,MAS,W
Sep. 17,CLG,W
Sep. 21,BWN,W
Sep. 22,BNT,W
Sep. 27,SHU,W
Sep. 29,WAG,W
Oct. 4,VER,W
Oct. 6,CMB,W
Oct. 11,NEH,L
Oct. 13,UNC,L
Oct. 18,MNM,L
Oct. 20,COR,W
Oct. 25,MAI,L
Nov. 3,UML,W
Nov. 7,STF,?
