Aug. 30,MER,W
Sep. 1,LSL,W
Sep. 6,KST,L
Sep. 13,BNT,W
Sep. 20,LIB,L
Sep. 22,DRX,W
Sep. 27,PRO,L
Sep. 29,PEN,L
Oct. 4,CON,L
Oct. 11,GEO,W
Oct. 13,LAF,L
Oct. 18,ODU,L
Oct. 20,TOW,L
Oct. 25,VIL,W
Oct. 27,RUT,L
Nov. 1,QUI,L
Nov. 3,LOB,W
