Aug. 30,RUT,L
Sep. 1,PRO,L
Sep. 8,KST,L
Sep. 13,BOU,W
Sep. 15,CMB,L
Sep. 20,NEA,L
Sep. 22,HVD,L
Sep. 28,MER,L
Oct. 4,UML,W
Oct. 6,NWU,W
Oct. 11,MNM,L
Oct. 13,QUI,W
Oct. 18,VER,W
Oct. 20,DRT,W
Oct. 25,ALB,W
Nov. 1,NEH,W
Nov. 3,VCU,L
