Aug. 30,FRF,W
Sep. 1,SYR,L
Sep. 6,UVA,L
Sep. 13,NWU,L
Sep. 15,BAL,W
Sep. 20,SHU,W
Sep. 22,CMB,W
Sep. 29,DRT,L
Oct. 4,MAI,L
Oct. 6,CLG,W
Oct. 11,VER,L
Oct. 15,HVD,L
Oct. 18,NEH,W
Oct. 20,HOL,W
Oct. 25,MNM,L
Oct. 29,MAS,L
Nov. 3,ALB,L
