Aug. 30,KST,L
Aug. 31,MSU,L
Sep. 6,SHU,L
Sep. 8,FRF,L
Sep. 13,ASU,L
Sep. 15,MIA,L
Sep. 20,DAV,W
Sep. 22,CMU,W
Sep. 27,LOB,W
Sep. 29,RID,L
Oct. 6,VCU,L
Oct. 11,LSL,L
Oct. 13,SJU,L
Oct. 15,GEO,W
Oct. 20,MAS,L
Oct. 25,RIC,L
Oct. 27,JMU,L
Nov. 1,LOC,L
Nov. 3,SLS,W
