Aug. 31,OHU,W
Sep. 2,OHS,L
Sep. 6,NEH,W
Sep. 8,NEA,W
Sep. 13,MAI,L
Sep. 14,CMB,L
Sep. 21,BUC,L
Sep. 29,CON,L
Oct. 5,LAF,L
Oct. 6,PEN,L
Oct. 11,CLG,W
Oct. 13,BOC,L
Oct. 19,AMU,L
Oct. 20,PRI,L
Oct. 26,HOL,W
Oct. 27,MAS,W
Oct. 30,HVD,L
Nov. 2,LEH,L
