Aug. 30,PSU,W
Sep. 1,CWM,W
Sep. 6,NWU,W
Sep. 8,MAR,W
Sep. 14,CAL,W
Sep. 15,IOW,W
Sep. 22,OHU,W
Sep. 27,SYR,L
Sep. 29,STF,W
Oct. 4,UNC,L
Oct. 6,PRI,L
Oct. 11,WFU,W
Oct. 13,ODU,W
Oct. 18,UVA,L
Oct. 20,JMU,W
Oct. 26,LOU,L
Oct. 27,RIC,W
Nov. 1,BOC,L
Nov. 3,LIB,W
Nov. 7,UVA,?
