Aug. 30,WFU,W
Sep. 1,UNC,L
Sep. 6,CMU,W
Sep. 8,CMB,W
Sep. 13,CAL,W
Sep. 15,DUK,L
Sep. 21,KST,W
Sep. 27,OHS,W
Sep. 29,MSU,W
Oct. 4,RUT,W
Oct. 6,UCD,W
Oct. 11,MAR,L
Oct. 13,PSU,W
Oct. 18,IND,W
Oct. 20,LOU,L
Oct. 26,NWU,W
Nov. 3,MIC,W
Nov. 7,OHS,W
Nov. 7,RUT,W
