Aug. 30,CAL,L
Sep. 1,UCD,L
Sep. 3,STF,L
Sep. 14,SHU,W
Sep. 16,HOF,L
Sep. 20,CON,L
Sep. 22,VER,W
Sep. 27,GEO,W
Sep. 29,CMB,L
Oct. 4,LIB,L
Oct. 6,BOC,L
Oct. 11,VIL,L
Oct. 13,MAI,L
Oct. 18,PRO,L
Oct. 20,YAL,L
Oct. 25,ODU,L
Oct. 27,BWN,W
Nov. 1,TMP,W
